date,account,category,amount,currency,converted amount,currency,description
11/01/2021,Cash,Eating out,"-8,800",SYP,-3.053,USD,غالاكسي
11/01/2021,Cash,Bills,-500,SYP,-0.173,USD,
13/01/2021,Cash,Entertainment,"-7,000",SYP,-2.429,USD,سواح
13/01/2021,Cash,Transport,-300,SYP,-0.104,USD,
13/01/2021,Cash,Eating out,-800,SYP,-0.277,USD,اندومي
13/01/2021,Cash,Transport,"-1,400",SYP,-0.485,USD,
13/01/2021,Cash,Taxi,"-4,000",SYP,-1.388,USD,
14/01/2021,Cash,Taxi,-800,SYP,-0.277,USD,
14/01/2021,Cash,Eating out,"-1,500",SYP,-0.52,USD,فول
14/01/2021,Cash,Taxi,"-5,000",SYP,-1.735,USD,
14/01/2021,Cash,Eating out,"-9,000",SYP,-3.123,USD,شاورما
14/01/2021,Cash,Transport,-500,SYP,-0.173,USD,
15/01/2021,Cash,Deposits,"-7,000",SYP,-2.429,USD,
15/01/2021,Cash,House,"-3,500",SYP,-1.214,USD,لبن
15/01/2021,Cash,House,"-12,500",SYP,-4.337,USD,فروج
15/01/2021,Cash,Bills,"-10,000",SYP,-3.47,USD,عقمها
16/01/2021,Cash,Entertainment,"-2,500",SYP,-0.867,USD,سواح
16/01/2021,Cash,Eating out,"-7,500",SYP,-2.602,USD,شاورما
16/01/2021,Cash,Transport,"-1,000",SYP,-0.347,USD,
16/01/2021,Cash,Gifts,"-1,500",SYP,-0.52,USD,قداحة
16/01/2021,Cash,Taxi,-500,SYP,-0.173,USD,
16/01/2021,Cash,Entertainment,"-2,500",SYP,-0.867,USD,سن روز
18/01/2021,Cash,Transport,-200,SYP,-0.069,USD,
18/01/2021,Cash,House,"-1,600",SYP,-0.555,USD,خبز
18/01/2021,Bank,To 'Cash',"-900,000",SYP,-312.3,USD,
18/01/2021,Cash,From 'Bank',"900,000",SYP,312.3,USD,
18/01/2021,Cash,To 'USD',"-287,500",SYP,-100.05,USD,
18/01/2021,USD,From 'Cash',100.05,USD,100.05,USD,
18/01/2021,Cash,Taxi,"-1,000",SYP,-0.348,USD,
18/01/2021,Cash,Transport,-300,SYP,-0.104,USD,
18/01/2021,Cash,Entertainment,"-7,400",SYP,-2.575,USD,الباب العتيق
19/01/2021,Cash,Entertainment,"-1,500",SYP,-0.522,USD,الزعيم
19/01/2021,Cash,Eating out,"-4,000",SYP,-1.392,USD,فرانشيسكو
19/01/2021,Cash,Transport,-300,SYP,-0.104,USD,
20/01/2021,Cash,Eating out,-600,SYP,-0.208,USD,فطاير
20/01/2021,Cash,Transport,-200,SYP,-0.069,USD,
21/01/2021,Cash,Transport,-300,SYP,-0.104,USD,
21/01/2021,Cash,Taxi,"-2,500",SYP,-0.87,USD,
21/01/2021,Cash,Eating out,"-7,500",SYP,-2.61,USD,شاورما
21/01/2021,Cash,Transport,-200,SYP,-0.069,USD,
21/01/2021,Cash,Food,-200,SYP,-0.069,USD,مي
21/01/2021,Cash,Entertainment,"-4,000",SYP,-1.392,USD,صيف وشتا
21/01/2021,Cash,Food,-800,SYP,-0.278,USD,كولا
21/01/2021,Cash,Transport,-300,SYP,-0.104,USD,
22/01/2021,Cash,Transport,-500,SYP,-0.174,USD,
22/01/2021,Cash,Entertainment,"-3,000",SYP,-1.044,USD,سواح
22/01/2021,Cash,Deposits,"-7,000",SYP,-2.436,USD,
22/01/2021,Cash,Eating out,"-3,500",SYP,-1.218,USD,فرانشيسكو
22/01/2021,Cash,Taxi,"-1,500",SYP,-0.522,USD,
22/01/2021,Cash,Entertainment,"-4,500",SYP,-1.566,USD,سواح
22/01/2021,Cash,Entertainment,"-4,000",SYP,-1.392,USD,امرايا
23/01/2021,Cash,Entertainment,"-2,500",SYP,-0.87,USD,صيف وشتا
23/01/2021,Cash,Food,-200,SYP,-0.069,USD,مي
23/01/2021,Cash,Transport,-600,SYP,-0.208,USD,
23/01/2021,Cash,Eating out,"-3,500",SYP,-1.218,USD,سيزر
23/01/2021,Cash,Eating out,"-4,000",SYP,-1.392,USD,شاورما
23/01/2021,Cash,Taxi,"-1,000",SYP,-0.348,USD,
23/01/2021,Cash,House,"-4,500",SYP,-1.566,USD,قهوة
24/01/2021,Cash,Transport,-300,SYP,-0.104,USD,
25/01/2021,Cash,Eating out,"-1,600",SYP,-0.556,USD,شاورما
25/01/2021,Cash,Entertainment,"-1,300",SYP,-0.452,USD,سواح
25/01/2021,Cash,Transport,-200,SYP,-0.069,USD,
26/01/2021,Cash,Salary,"135,500",SYP,47.154,USD,اضافي
27/01/2021,Cash,Communications,"-8,800",SYP,-3.062,USD,وحدات
27/01/2021,Cash,Eating out,"-1,400",SYP,-0.487,USD,فول
27/01/2021,Cash,House,"-3,000",SYP,-1.044,USD,بزر
27/01/2021,Cash,Transport,-200,SYP,-0.069,USD,
27/01/2021,Cash,Entertainment,-600,SYP,-0.208,USD,سواح
28/01/2021,Cash,Eating out,"-4,000",SYP,-1.392,USD,فرانشيسكو
28/01/2021,Cash,Transport,-200,SYP,-0.069,USD,
28/01/2021,Cash,Entertainment,"-1,400",SYP,-0.487,USD,الزعيم
28/01/2021,Cash,Entertainment,"-1,600",SYP,-0.556,USD,شدة
29/01/2021,Cash,Taxi,"-3,000",SYP,-1.044,USD,
29/01/2021,Cash,Taxi,"-1,500",SYP,-0.522,USD,
29/01/2021,Cash,Deposits,"-7,000",SYP,-2.436,USD,
29/01/2021,Cash,Eating out,"-13,500",SYP,-4.698,USD,بيت المختار
29/01/2021,Cash,Entertainment,-700,SYP,-0.243,USD,سواح
30/01/2021,Cash,Entertainment,"-4,000",SYP,-1.392,USD,صيف وشتا
30/01/2021,Cash,Entertainment,"-3,000",SYP,-1.044,USD,سواح
30/01/2021,Cash,Taxi,"-3,000",SYP,-1.044,USD,
30/01/2021,Cash,Eating out,"-8,000",SYP,-2.784,USD,شاورما
31/01/2021,Cash,Eating out,"-12,000",SYP,-4.176,USD,فروج
31/01/2021,Cash,Taxi,"-1,200",SYP,-0.417,USD,
31/01/2021,Cash,Entertainment,"-4,000",SYP,-1.392,USD,صيف وشتا
31/01/2021,Cash,Bills,-700,SYP,-0.243,USD,بهاء
31/01/2021,Cash,Transport,-500,SYP,-0.174,USD,
01/02/2021,Cash,Salary,"665,000",SYP,231.42,USD,
01/02/2021,Cash,Entertainment,"-3,100",SYP,-1.032,USD,صيف وشتا
01/02/2021,Cash,Entertainment,"-1,200",SYP,-0.399,USD,سواح
01/02/2021,Cash,Transport,-900,SYP,-0.299,USD,
01/02/2021,Cash,Bills,-500,SYP,-0.166,USD,
01/02/2021,Cash,To 'USD',"-900,000",SYP,-299.7,USD,ماما
01/02/2021,USD,From 'Cash',299.7,USD,299.7,USD,ماما
02/02/2021,Cash,House,"-100,000",SYP,-33.3,USD,
02/02/2021,Cash,Communications,"-6,000",SYP,-1.998,USD,انترنت
02/02/2021,Cash,Eating out,-300,SYP,-0.099,USD,فطاير
02/02/2021,Cash,Shaving,"-2,500",SYP,-0.832,USD,
02/02/2021,Cash,Communications,-500,SYP,-0.166,USD,ارضي
02/02/2021,Cash,Transport,-300,SYP,-0.099,USD,
02/02/2021,Cash,Electronics,"-2,000",SYP,-0.666,USD,وصلة شاحن
02/02/2021,Cash,Communications,-500,SYP,-0.166,USD,وحدات
03/02/2021,Cash,Taxi,-800,SYP,-0.266,USD,
03/02/2021,Cash,Transport,-500,SYP,-0.166,USD,
03/02/2021,Cash,Entertainment,"-2,800",SYP,-0.932,USD,صيف وشتا
03/02/2021,Cash,Entertainment,"-1,000",SYP,-0.333,USD,سواح
03/02/2021,Cash,Eating out,"-17,000",SYP,-5.661,USD,شوكو سوامب
04/02/2021,Cash,Transport,-200,SYP,-0.066,USD,
04/02/2021,Cash,Entertainment,"-2,200",SYP,-0.732,USD,سيرجيلا
04/02/2021,Cash,Eating out,"-4,000",SYP,-1.332,USD,فرانشيسكو
05/02/2021,Cash,Transport,-300,SYP,-0.099,USD,
05/02/2021,Cash,Eating out,"-2,200",SYP,-0.732,USD,شاورما
05/02/2021,Cash,Entertainment,"-1,000",SYP,-0.333,USD,سواح
05/02/2021,Cash,Deposits,"-7,000",SYP,-2.331,USD,
06/02/2021,Cash,Communications,"-10,300",SYP,-3.429,USD,وحدات
06/02/2021,Cash,Transport,-500,SYP,-0.166,USD,
06/02/2021,Cash,Entertainment,"-6,000",SYP,-1.998,USD,صيف وشتا
06/02/2021,Cash,Eating out,"-8,000",SYP,-2.664,USD,شاورما
07/02/2021,Cash,Transport,-300,SYP,-0.09,USD,
07/02/2021,Cash,House,"-5,000",SYP,-1.515,USD,راحة
08/02/2021,Cash,Transport,-300,SYP,-0.09,USD,
09/02/2021,Cash,Gifts,"-13,000",SYP,-3.939,USD,لولو
09/02/2021,Cash,Eating out,"-12,000",SYP,-3.636,USD,الرضا
09/02/2021,Cash,Transport,-400,SYP,-0.121,USD,
09/02/2021,Cash,Eating out,"-4,500",SYP,-1.363,USD,شاورما
09/02/2021,Cash,Taxi,"-2,000",SYP,-0.606,USD,
10/02/2021,Cash,To 'USD',"-330,000",SYP,-99.99,USD,ماما
10/02/2021,USD,From 'Cash',99.99,USD,99.99,USD,ماما
10/02/2021,Cash,Transport,-200,SYP,-0.06,USD,
10/02/2021,Cash,Eating out,-800,SYP,-0.242,USD,فطاير
11/02/2021,Cash,Eating out,"-5,500",SYP,-1.666,USD,شاورما
11/02/2021,Cash,Transport,-300,SYP,-0.09,USD,
11/02/2021,Cash,Taxi,"-2,500",SYP,-0.757,USD,
11/02/2021,Cash,Entertainment,-500,SYP,-0.151,USD,سواح
11/02/2021,Cash,Eating out,"-4,500",SYP,-1.363,USD,شاورما
12/02/2021,Cash,Deposits,"-7,000",SYP,-2.121,USD,
12/02/2021,Cash,Entertainment,"-3,500",SYP,-1.06,USD,صيف وشتا
12/02/2021,Cash,Entertainment,"-1,500",SYP,-0.454,USD,سواح
12/02/2021,Cash,Eating out,"-2,500",SYP,-0.757,USD,شاورما
13/02/2021,Cash,Entertainment,"-7,000",SYP,-2.121,USD,صيف وشتا
13/02/2021,Cash,Entertainment,-500,SYP,-0.151,USD,سواح
13/02/2021,Cash,Eating out,"-4,000",SYP,-1.212,USD,شاورما
13/02/2021,Cash,Eating out,"-6,000",SYP,-1.818,USD,شاورما
13/02/2021,Cash,Health,-700,SYP,-0.212,USD,
13/02/2021,Cash,Transport,-400,SYP,-0.121,USD,
14/02/2021,Cash,Entertainment,"-2,500",SYP,-0.757,USD,سواح
14/02/2021,Cash,Taxi,"-1,500",SYP,-0.454,USD,
14/02/2021,Cash,Transport,-300,SYP,-0.09,USD,
14/02/2021,Cash,Gifts,"-1,500",SYP,-0.454,USD,لولو
15/02/2021,Cash,Transport,-500,SYP,-0.151,USD,
15/02/2021,Cash,Eating out,"-4,500",SYP,-1.363,USD,سيزر
16/02/2021,Cash,Entertainment,"-2,000",SYP,-0.6,USD,سواح
16/02/2021,Cash,Transport,-300,SYP,-0.09,USD,
16/02/2021,Cash,Eating out,"-2,000",SYP,-0.6,USD,شاورما
16/02/2021,Cash,To 'USD',"-333,000",SYP,-99.9,USD,ماما
16/02/2021,USD,From 'Cash',99.9,USD,99.9,USD,ماما
17/02/2021,Cash,To 'USD',"-485,000",SYP,-199.82,USD,ماما
17/02/2021,USD,From 'Cash',199.82,USD,199.82,USD,ماما
17/02/2021,Cash,Transport,-200,SYP,-0.082,USD,
18/02/2021,Cash,Transport,-300,SYP,-0.123,USD,
18/02/2021,Cash,Entertainment,"-7,000",SYP,-2.884,USD,سواح
19/02/2021,Cash,Deposits,"-7,000",SYP,-2.884,USD,
20/02/2021,Cash,Entertainment,"-1,500",SYP,-0.618,USD,سواح
20/02/2021,Cash,Transport,-600,SYP,-0.247,USD,
20/02/2021,Cash,Eating out,"-10,000",SYP,-4.12,USD,شاورما
20/02/2021,Cash,Entertainment,"-8,000",SYP,-3.296,USD,صيف وشتا
21/02/2021,Cash,Transport,-200,SYP,-0.082,USD,
22/02/2021,Cash,Health,"-7,000",SYP,-2.884,USD,دكتور
22/02/2021,Cash,Transport,-500,SYP,-0.206,USD,
22/02/2021,Cash,Eating out,"-4,000",SYP,-1.648,USD,شاورما
22/02/2021,Cash,Taxi,-500,SYP,-0.206,USD,
23/02/2021,Cash,Eating out,"-10,000",SYP,-4.12,USD,شاورما
23/02/2021,Cash,Entertainment,"-2,600",SYP,-1.071,USD,صيف وشتا
23/02/2021,Cash,Entertainment,"-2,500",SYP,-1.03,USD,سواح
23/02/2021,Cash,Taxi,"-2,800",SYP,-1.153,USD,
23/02/2021,Cash,Transport,-200,SYP,-0.082,USD,
23/02/2021,Cash,Health,"-3,000",SYP,-1.236,USD,مرهم
23/02/2021,Cash,Salary,"364,500",SYP,150.174,USD,اضافي
24/02/2021,Cash,Transport,-400,SYP,-0.111,USD,
25/02/2021,Cash,Entertainment,"-3,600",SYP,-1,USD,صيف وشتا
25/02/2021,Cash,Eating out,"-4,000",SYP,-1.112,USD,شاورما
25/02/2021,Cash,Transport,-800,SYP,-0.222,USD,
25/02/2021,Cash,Entertainment,"-1,500",SYP,-0.417,USD,سواح
25/02/2021,Cash,Shaving,"-2,500",SYP,-0.695,USD,
26/02/2021,Cash,Deposits,"-7,000",SYP,-1.946,USD,
26/02/2021,Cash,Bills,-500,SYP,-0.139,USD,جامع
26/02/2021,Cash,Entertainment,"-1,000",SYP,-0.278,USD,سواح
26/02/2021,Cash,Taxi,"-1,000",SYP,-0.278,USD,
26/02/2021,Cash,Transport,-200,SYP,-0.055,USD,
27/02/2021,Cash,House,"-150,000",SYP,-41.7,USD,
27/02/2021,Cash,Transport,-300,SYP,-0.083,USD,
27/02/2021,Cash,House,"-5,500",SYP,-1.529,USD,قهوة
27/02/2021,Cash,Taxi,"-2,000",SYP,-0.556,USD,
27/02/2021,Cash,Eating out,"-3,700",SYP,-1.028,USD,شيش
28/02/2021,Cash,Food,-800,SYP,-0.222,USD,نسكافيه
28/02/2021,Cash,Transport,-600,SYP,-0.166,USD,
28/02/2021,Cash,Entertainment,"-1,000",SYP,-0.278,USD,سواح
28/02/2021,Cash,Taxi,"-2,500",SYP,-0.695,USD,
28/02/2021,Cash,Communications,"-6,500",SYP,-1.807,USD,انترنت
01/03/2021,Cash,Eating out,"-5,000",SYP,-1.39,USD,كرانشي
01/03/2021,Cash,Bills,"-25,000",SYP,-6.95,USD,حكيم
01/03/2021,Cash,Salary,"767,500",SYP,201.852,USD,
01/03/2021,Cash,To 'USD',"-380,000",SYP,-99.94,USD,ماما
01/03/2021,USD,From 'Cash',99.94,USD,99.94,USD,ماما
01/03/2021,Cash,House,"-100,000",SYP,-26.3,USD,
02/03/2021,Cash,Gifts,"-50,000",SYP,-12.65,USD,نورا
02/03/2021,Bank,To 'Cash',"-1,000,000",SYP,-263,USD,
02/03/2021,Cash,To 'USD',"-380,000",SYP,-99.94,USD,ماما
02/03/2021,Cash,From 'Bank',"1,000,000",SYP,263,USD,
02/03/2021,USD,From 'Cash',99.94,USD,99.94,USD,ماما
03/03/2021,Cash,Entertainment,"-1,000",SYP,-0.263,USD,بيونير
03/03/2021,Cash,Transport,-200,SYP,-0.052,USD,
03/03/2021,Cash,Taxi,-500,SYP,-0.131,USD,
03/03/2021,Cash,Eating out,"-1,800",SYP,-0.473,USD,شاورما
04/03/2021,Cash,Transport,-200,SYP,-0.052,USD,
05/03/2021,Cash,Taxi,"-4,500",SYP,-1.183,USD,
05/03/2021,Cash,Entertainment,"-5,000",SYP,-1.315,USD,درب الحجر
05/03/2021,Cash,Deposits,"-7,000",SYP,-1.841,USD,
05/03/2021,Cash,Eating out,"-10,000",SYP,-2.63,USD,اورانج
06/03/2021,Cash,Eating out,"-12,000",SYP,-3.156,USD,شاورما
06/03/2021,Cash,Entertainment,"-1,500",SYP,-0.394,USD,سواح
06/03/2021,Cash,Taxi,"-2,000",SYP,-0.526,USD,
06/03/2021,Cash,Transport,-300,SYP,-0.078,USD,
07/03/2021,Cash,Mobile,"-5,500",SYP,-1.446,USD,لزقة
07/03/2021,Cash,Mobile,"-18,000",SYP,-4.734,USD,ازرار
07/03/2021,Cash,Taxi,"-4,000",SYP,-1.052,USD,
07/03/2021,Cash,Transport,-400,SYP,-0.105,USD,
07/03/2021,Cash,Gifts,"-8,000",SYP,-2.104,USD,لولو
08/03/2021,Cash,Taxi,"-2,000",SYP,-0.526,USD,
09/03/2021,Cash,Entertainment,"-3,000",SYP,-0.789,USD,سواح
09/03/2021,Cash,Transport,-300,SYP,-0.078,USD,
09/03/2021,Cash,Eating out,"-3,500",SYP,-0.92,USD,شاورما
10/03/2021,Cash,Sports,"-1,100",SYP,-0.289,USD,
10/03/2021,Cash,Entertainment,"-1,500",SYP,-0.394,USD,سواح
10/03/2021,Cash,Transport,-200,SYP,-0.052,USD,
10/03/2021,Cash,Salary,"256,000",SYP,67.328,USD,
10/03/2021,Cash,Eating out,"-11,000",SYP,-2.893,USD,غالاكسي
11/03/2021,Cash,Eating out,"-4,000",SYP,-1.052,USD,شاورما
11/03/2021,Cash,Transport,-200,SYP,-0.052,USD,
11/03/2021,Cash,Entertainment,"-1,700",SYP,-0.447,USD,سواح
11/03/2021,Cash,Taxi,"-1,500",SYP,-0.394,USD,
12/03/2021,Cash,Deposits,"-7,000",SYP,-1.841,USD,
13/03/2021,Cash,Eating out,"-7,000",SYP,-1.841,USD,شيش
14/03/2021,Cash,Transport,-100,SYP,-0.026,USD,
15/03/2021,Cash,Salary,"349,000",SYP,80.619,USD,اضافي
16/03/2021,Cash,Transport,-200,SYP,-0.046,USD,
16/03/2021,Cash,Bills,-500,SYP,-0.115,USD,
16/03/2021,Cash,Entertainment,"-4,500",SYP,-1.039,USD,سواح
16/03/2021,Cash,Eating out,"-3,500",SYP,-0.808,USD,شاورما
17/03/2021,Cash,Eating out,-500,SYP,-0.105,USD,مرتديلا
17/03/2021,Cash,Transport,-200,SYP,-0.042,USD,
17/03/2021,Cash,Sports,"-1,100",SYP,-0.232,USD,
18/03/2021,Cash,Entertainment,"-1,500",SYP,-0.316,USD,سواح
18/03/2021,Cash,Gifts,"-44,500",SYP,-9.389,USD,لولو
18/03/2021,Cash,Bills,-500,SYP,-0.105,USD,
18/03/2021,Cash,Transport,-600,SYP,-0.126,USD,
18/03/2021,Cash,Taxi,"-1,000",SYP,-0.211,USD,
19/03/2021,Cash,Deposits,"-7,000",SYP,-1.477,USD,
19/03/2021,Cash,Bills,"-1,000",SYP,-0.211,USD,
20/03/2021,Cash,House,"-18,000",SYP,-4.158,USD,كاتو
20/03/2021,Cash,Shaving,"-3,000",SYP,-0.693,USD,
21/03/2021,Cash,Gifts,"-40,000",SYP,-9.24,USD,ماما
21/03/2021,Cash,Eating out,"-2,000",SYP,-0.462,USD,بوظة
21/03/2021,Cash,Transport,-600,SYP,-0.138,USD,
21/03/2021,Cash,Eating out,"-5,000",SYP,-1.155,USD,شاورما
21/03/2021,Cash,Entertainment,"-2,000",SYP,-0.462,USD,صيف وشتا
21/03/2021,Cash,Eating out,-800,SYP,-0.184,USD,راس العبد
21/03/2021,Cash,Taxi,"-3,500",SYP,-0.808,USD,
22/03/2021,Cash,Bills,"-2,000",SYP,-0.462,USD,سعيد
22/03/2021,Cash,Transport,-200,SYP,-0.046,USD,
23/03/2021,Cash,Entertainment,"-8,500",SYP,-1.963,USD,معسل
23/03/2021,Cash,Transport,-200,SYP,-0.046,USD,
24/03/2021,Cash,Transport,-200,SYP,-0.05,USD,
24/03/2021,Cash,Eating out,"-2,000",SYP,-0.508,USD,فطاير
24/03/2021,Cash,Salary,"43,500",SYP,11.049,USD,اضافي
24/03/2021,Cash,Sports,"-1,100",SYP,-0.279,USD,
25/03/2021,Cash,Communications,"-1,200",SYP,-0.304,USD,ارضي
25/03/2021,Cash,Bills,-400,SYP,-0.101,USD,
25/03/2021,Cash,Eating out,"-3,300",SYP,-0.838,USD,شاورما
25/03/2021,Cash,Eating out,"-14,000",SYP,-3.556,USD,شوكو سوامب
25/03/2021,Cash,Taxi,"-1,500",SYP,-0.381,USD,
25/03/2021,Cash,Transport,"-1,000",SYP,-0.254,USD,
25/03/2021,Cash,Eating out,"-6,000",SYP,-1.524,USD,شاورما
26/03/2021,Cash,Deposits,"-7,000",SYP,-1.778,USD,
26/03/2021,Cash,Taxi,"-3,000",SYP,-0.762,USD,
26/03/2021,Cash,Eating out,"-13,500",SYP,-3.429,USD,بيتزا
26/03/2021,Cash,Toiletry,"-2,000",SYP,-0.508,USD,عطر
26/03/2021,Cash,Taxi,"-2,000",SYP,-0.508,USD,
26/03/2021,Cash,Communications,"-9,300",SYP,-2.362,USD,وحدات
27/03/2021,Cash,Entertainment,"-1,500",SYP,-0.444,USD,سواح
27/03/2021,Cash,Transport,-500,SYP,-0.148,USD,
27/03/2021,Cash,Entertainment,"-2,500",SYP,-0.74,USD,ع المفرق
27/03/2021,Cash,Eating out,"-5,000",SYP,-1.48,USD,شاورما
28/03/2021,Cash,Transport,-500,SYP,-0.135,USD,
29/03/2021,Cash,Eating out,"-4,000",SYP,-1.08,USD,شاورما
29/03/2021,Cash,Transport,-200,SYP,-0.054,USD,
29/03/2021,Cash,Entertainment,"-4,000",SYP,-1.08,USD,سواح
29/03/2021,Cash,Taxi,"-3,000",SYP,-0.81,USD,
30/03/2021,Cash,Transport,-200,SYP,-0.054,USD,
31/03/2021,Cash,Gifts,"25,000",SYP,6.75,USD,عهد
31/03/2021,Cash,Transport,-200,SYP,-0.054,USD,
31/03/2021,Cash,Sports,"-1,100",SYP,-0.297,USD,
01/04/2021,Cash,Gifts,"10,000",SYP,2.7,USD,رغدة
01/04/2021,Bank,Gifts,"200,000",SYP,54,USD,ماما
01/04/2021,Cash,Gifts,"13,000",SYP,3.51,USD,ستي
01/04/2021,Cash,Gifts,"15,000",SYP,4.05,USD,محمود
01/04/2021,Cash,Transport,-300,SYP,-0.081,USD,
01/04/2021,Cash,House,"-100,000",SYP,-27,USD,
02/04/2021,Cash,Entertainment,"-4,500",SYP,-1.215,USD,قهوة مزبوطة
02/04/2021,Cash,Deposits,"-7,000",SYP,-1.89,USD,
02/04/2021,Cash,Eating out,"-3,500",SYP,-0.945,USD,فطاير
04/04/2021,Cash,Communications,"-6,000",SYP,-1.62,USD,انترنت
06/04/2021,Cash,Eating out,"-2,000",SYP,-0.54,USD,كاتو
06/04/2021,Cash,Android,"400,000",SYP,108,USD,
06/04/2021,Cash,Eating out,"-4,000",SYP,-1.08,USD,شاورما
06/04/2021,Cash,Electronics,"-5,000",SYP,-1.35,USD,وصلة
06/04/2021,Cash,Bills,"-1,000",SYP,-0.27,USD,انس
07/04/2021,Cash,Eating out,"-2,500",SYP,-0.675,USD,كاتو
07/04/2021,Cash,Sports,"-1,100",SYP,-0.297,USD,
09/04/2021,Cash,Entertainment,"-2,500",SYP,-0.675,USD,سواح
09/04/2021,Cash,Bills,"-15,000",SYP,-4.05,USD,جامع
09/04/2021,Cash,Eating out,"-1,000",SYP,-0.27,USD,فطاير
09/04/2021,Cash,Deposits,"-7,000",SYP,-1.89,USD,
10/04/2021,Cash,House,"-45,000",SYP,-13.635,USD,
11/04/2021,Cash,Sports,"-1,500",SYP,-0.462,USD,
11/04/2021,Cash,To 'USD',"-975,000",SYP,-300.3,USD,ماما
11/04/2021,USD,From 'Cash',300.3,USD,300.3,USD,ماما
11/04/2021,Cash,House,"-7,000",SYP,-2.156,USD,قهوة
11/04/2021,Cash,Salary,"767,000",SYP,236.236,USD,
12/04/2021,Cash,Communications,-500,SYP,-0.154,USD,وحدات
12/04/2021,Cash,Taxi,"-1,500",SYP,-0.462,USD,
12/04/2021,Cash,Transport,-100,SYP,-0.03,USD,
12/04/2021,Cash,Eating out,"-11,000",SYP,-3.388,USD,الرضا
12/04/2021,Cash,Entertainment,"-8,000",SYP,-2.464,USD,صيف وشتا
13/04/2021,Cash,House,"-12,000",SYP,-3.696,USD,هريسة
13/04/2021,Cash,House,"-2,600",SYP,-0.8,USD,معروك
14/04/2021,Cash,Bills,-500,SYP,-0.154,USD,
15/04/2021,Cash,Bills,-500,SYP,-0.154,USD,
15/04/2021,Cash,House,"-3,200",SYP,-0.985,USD,معروك
15/04/2021,Cash,Babies,"-1,500",SYP,-0.462,USD,
15/04/2021,Cash,House,"-2,800",SYP,-0.862,USD,فول
16/04/2021,Cash,Deposits,"-7,000",SYP,-2.156,USD,
17/04/2021,Cash,Bills,"-1,500",SYP,-0.462,USD,
17/04/2021,Cash,House,-800,SYP,-0.246,USD,سوس
17/04/2021,Cash,House,"-1,700",SYP,-0.523,USD,قطرة
17/04/2021,Cash,House,"-1,000",SYP,-0.308,USD,بندورة
18/04/2021,Cash,Entertainment,"-1,800",SYP,-0.601,USD,سواح
18/04/2021,Cash,Sports,"-1,500",SYP,-0.501,USD,
18/04/2021,Cash,House,"-5,500",SYP,-1.837,USD,بزاليا
18/04/2021,Cash,House,"-5,000",SYP,-1.67,USD,رطب
18/04/2021,Cash,House,"-5,000",SYP,-1.67,USD,عصير
19/04/2021,Cash,Communications,"-1,000",SYP,-0.341,USD,وحدات
19/04/2021,Cash,Entertainment,"-5,000",SYP,-1.705,USD,زو
19/04/2021,Cash,Communications,"-5,000",SYP,-1.705,USD,وحدات
19/04/2021,Cash,House,"-3,100",SYP,-1.057,USD,معروك
19/04/2021,Cash,To 'USD',"-293,000",SYP,-99.913,USD,ماما
19/04/2021,USD,From 'Cash',99.913,USD,99.913,USD,ماما
19/04/2021,Cash,Clothes,"-23,000",SYP,-7.843,USD,بوط
20/04/2021,Cash,House,"-2,200",SYP,-0.75,USD,معروك
20/04/2021,Cash,Bills,"-1,000",SYP,-0.341,USD,
21/04/2021,Cash,House,"-1,300",SYP,-0.443,USD,معروك
21/04/2021,Cash,Communications,-500,SYP,-0.17,USD,وحدات
21/04/2021,Cash,Taxi,"-3,000",SYP,-1.023,USD,
22/04/2021,Cash,House,"-3,500",SYP,-1.193,USD,معكرونة
22/04/2021,Cash,House,-800,SYP,-0.272,USD,بقدونس
22/04/2021,Cash,House,"-2,800",SYP,-0.954,USD,معروك
22/04/2021,Cash,Salary,"187,500",SYP,63.937,USD,اضافي
22/04/2021,Cash,Bills,-500,SYP,-0.17,USD,
23/04/2021,Cash,Entertainment,"-4,000",SYP,-1.364,USD,سواح
23/04/2021,Cash,Deposits,"-7,000",SYP,-2.387,USD,
24/04/2021,Cash,Shaving,"-3,000",SYP,-1.023,USD,
25/04/2021,Cash,Bills,-500,SYP,-0.17,USD,
25/04/2021,Cash,House,"-1,300",SYP,-0.443,USD,معروك
25/04/2021,Cash,Bills,"-10,000",SYP,-3.41,USD,
26/04/2021,Cash,Eating out,"-3,000",SYP,-1.023,USD,معروك
26/04/2021,Cash,Taxi,"-6,000",SYP,-2.046,USD,
26/04/2021,Cash,Communications,"-9,000",SYP,-3.069,USD,وحدات
27/04/2021,Cash,Entertainment,"-2,000",SYP,-0.682,USD,سواح
27/04/2021,Cash,Taxi,"-3,000",SYP,-1.023,USD,
27/04/2021,Cash,To 'USD',"-300,000",SYP,-99.9,USD,
27/04/2021,USD,From 'Cash',99.9,USD,99.9,USD,
28/04/2021,Cash,House,"-1,800",SYP,-0.599,USD,معروك
29/04/2021,Cash,Clothes,"-25,900",SYP,-8.624,USD,بيجاما
30/04/2021,Cash,Deposits,"-7,000",SYP,-2.331,USD,
30/04/2021,Cash,Entertainment,"-3,000",SYP,-0.999,USD,سواح
01/05/2021,Cash,House,"-100,000",SYP,-33.3,USD,
02/05/2021,Cash,Entertainment,"-2,000",SYP,-0.666,USD,سواح
02/05/2021,Cash,Sports,"-1,500",SYP,-0.499,USD,
03/05/2021,Cash,Bills,-500,SYP,-0.166,USD,
03/05/2021,Cash,House,"-2,300",SYP,-0.765,USD,معروك
